A,B,C,D,E,F,G,H,I,J
-0.324358013,1.037112801,1.132045688,-2.197425453,-2.894410375,3.166870501,-0.723032941,-0.196653524,-3.537892216,1.478667037
1.780569308,-0.94230017,2.826406039,-0.542623959,0.561737008,2.551600071,2.007944349,5.426570479,6.997478721,-1.343039384
-1.876314556,2.645113825,1.464210648,1.586072911,1.260665705,0.539705369,4.977748561,12.80751852,22.64334156,2.641296003
0.978098228,-1.299936808,-1.265240575,0.893490636,0.691570547,-1.353334606,-0.4767949,-2.05493528,-1.607085359,-1.794109804
-0.001431067,0.386100128,-0.221703771,-0.525777381,-0.503766787,0.109605727,0.605586206,-0.311877423,-1.49451636,1.573138044
-0.911018585,-0.080812557,-0.834699158,0.363321505,-0.019096766,-1.320292146,-1.185903624,-3.493840982,-2.976057051,-0.978129993
0.080322515,-1.59479429,-2.142976201,0.077751496,-0.299059634,-2.277493893,-4.167844308,-11.95917832,-16.65078124,-0.924831629
1.367536164,0.003292651,-0.085767288,-0.658086995,-0.036758262,0.170009756,-0.031667657,-1.974029313,-3.728035591,-1.234618625
-0.437424206,0.372638793,-0.027649167,-1.12716768,-0.974580861,-1.581426472,0.936524547,-3.186834487,-2.742205711,0.263616969
-1.391451,-0.435354288,-1.369746398,-0.453483947,-1.40614285,-1.788215132,-4.029278261,-9.323476217,-16.00131716,0.382443728
0.080996299,-0.917661589,-3.799206115,-0.207554392,-0.748556268,-4.810838248,-5.254038167,-16.43583888,-23.23005407,0.084866878
-1.376269307,-0.322947222,-1.863149052,0.203901311,-0.507436257,-1.852786267,-2.030915903,-5.861292014,-8.178428769,-1.337868649
0.332151788,-0.707923744,0.529427279,1.208671355,0.345185913,1.433073754,-1.785451893,1.360379581,0.131066675,-2.426803894
-0.506152748,0.781795862,0.077592761,1.244557163,0.551528898,-0.514275289,2.083482831,4.191830547,9.778332194,1.977063981
1.730902067,-0.559914379,0.26740566,-0.49842786,-2.284414371,-1.343336445,-0.539334674,-6.423539219,-9.234533241,0.706542496
0.405916835,-0.153746525,-1.982899098,-0.335910412,-0.369157621,-4.363768205,-2.111328804,-9.08184612,-11.2206574,-1.152738196
0.209868078,-0.595951164,-1.504692546,1.016128945,-0.452753463,-2.190607392,-2.290209874,-6.866078478,-10.55716404,-1.301936784
0.022685408,0.571049922,1.614486803,0.023395908,-0.504700433,2.24467707,0.915274998,6.476136114,7.797545331,0.248633866
0.740582354,-0.367867971,0.985700755,-0.074697996,-0.433574397,1.129955734,0.20265661,1.056812204,0.808090706,-1.086166279
0.182848507,-1.019612711,-1.456959263,0.203144255,1.002207754,-1.53864611,-1.435288796,-3.564348664,-5.211780325,0.256237478
-1.400829117,1.887109971,2.409016827,-1.568438503,-2.200003773,2.385012416,2.592570606,5.533501199,6.326893567,2.325642261
-0.071349283,2.354930471,1.865325339,-1.165453593,-0.489372333,1.44012993,1.88541702,4.870310425,8.283061611,0.849417307
1.817730962,-1.049379317,3.46983691,0.235100751,-0.313221298,4.379905614,0.871329268,7.762728362,7.72499088,-1.013500012
1.002393766,-1.898356253,-1.813761107,-0.820306536,-0.50612386,-3.068783232,-5.746860566,-14.26195833,-22.6667607,-0.059477168
1.496813755,1.010930849,1.237596038,-0.854841112,-0.28880535,1.325915235,1.441934633,4.546878271,5.629306707,1.518293171
0.986686355,-0.385531347,0.992022493,-0.086557319,-0.535445919,2.05515973,0.275377821,1.522048978,1.619971112,-2.151573872
-0.148565092,1.038956488,0.394657354,-0.105596818,0.312870285,-0.677678706,1.257454327,1.11468493,3.951056189,0.616954043
-0.330502671,-0.290037533,0.387008195,1.452056894,1.428662344,-0.505570889,-0.096721689,1.153131113,3.880602573,0.596567829
0.878389786,-2.202400619,-1.376718027,-0.128764244,-1.47356145,-2.142244377,-7.088623041,-13.85500463,-25.66194961,-2.324926306
0.010106737,-0.48626549,0.17898987,-0.266204362,1.396878725,1.290923308,0.777548246,2.668027322,4.821789939,1.460327709
0.864762348,0.378343834,2.051690307,0.001553701,0.927066324,1.288885545,5.011579144,10.27260265,14.96126684,-1.333951661
-0.951006141,1.62289255,-0.442705288,-0.429803135,-0.043943162,-0.674467322,0.104882225,-0.825230271,2.233242344,2.084543146
0.810243593,-2.123112122,-0.399363807,-1.1450644,-3.678397819,0.168596073,-6.399418417,-12.88409765,-25.09798467,-1.606681871
-0.434180246,-2.227135784,-2.234028716,1.289194808,1.671837452,-2.618750134,-2.428990051,-6.458388988,-9.332620912,-4.140296878
-1.002758633,-0.52022119,-2.198483598,0.960301464,-0.068560552,-2.294005204,-1.75552639,-5.818688848,-9.076140528,-0.126017597
-0.344074811,-0.023839301,-0.797644272,0.295070795,0.986675066,-0.666747447,1.694512124,1.972018228,3.565393198,-0.22022367
-2.162634207,-0.098097848,-2.446080986,0.979711536,1.464197121,-2.592047251,-0.016988496,-2.261899508,-0.844228772,-0.055867822
-0.096598005,0.690026907,0.309585076,-0.891758122,-0.699075004,-0.727684564,-0.273023595,-2.406232441,-2.720228662,1.152163088
-0.612721256,-0.552994623,-0.807412786,0.308293587,0.602869089,-0.218801536,-0.51087637,0.021638871,1.338633738,-0.300925676
-0.584063257,-2.001522292,-0.649989136,0.59477258,1.283790858,-1.6098448,-1.184175223,-5.059187811,-6.37126826,-3.055826629
0.213713436,0.467187332,1.104197407,0.232868173,0.25002461,0.807660385,1.766914592,5.328531718,8.726284498,1.528764006
0.21534282,-0.189230339,-1.988517499,-0.521672113,-1.828021595,-2.483649982,-3.887978265,-9.849455734,-16.7765825,-0.34639013
1.646540939,0.534328473,1.76182398,-1.106954338,-0.286303853,1.140463082,1.083957459,3.227304771,3.877928918,-0.543462193
0.209362055,1.434494016,1.546960725,1.605352512,2.648344823,3.872479915,7.006153627,18.90465413,32.07011969,1.313933595
-0.429970185,-0.282092973,-1.267369627,1.531643662,1.054770386,-3.193614742,-0.289521321,-2.653207947,-0.056293295,0.68531352
-0.373233799,-1.782779844,-0.499307736,-0.773721893,-0.361190798,-0.658698193,-3.390554763,-7.36686828,-13.05574257,-0.422017198
0.789161432,0.709452056,0.791917791,-0.483441925,-1.423245601,-0.087569511,0.929667049,1.775957738,0.353668148,0.139719485
-0.084436851,-0.72135568,-0.06235312,-0.5631307,-0.415172429,-0.396494978,-2.387044609,-2.950170227,-9.388168075,-1.032659458
1.248773533,0.10905863,0.335812329,-1.997590241,-2.753293851,-0.530042121,-0.13369355,-5.503369117,-10.30204444,0.073633106
0.185400162,-2.363239018,-2.702355377,-0.884736139,-1.238334821,-2.498529712,-6.202141326,-16.86884309,-26.80566796,-3.509954547
0.311452311,0.298636988,0.376501278,-0.321524671,-0.578661416,0.519034771,-1.266297327,-1.45101947,-4.16917253,0.116599244
-0.839515742,-0.040767646,-0.033149442,1.364787957,-0.704605247,1.544410471,-0.923673891,1.397689489,-1.215699389,0.055809397
-0.213402124,0.100336974,0.825643877,-0.695207501,-2.226269011,1.290883235,0.555728867,-0.074669918,-3.644521315,1.609131547
0.153534556,-0.478139058,-1.204543545,-0.273943457,-1.096450902,-2.42538829,-2.83043252,-8.075882124,-12.42003796,-0.184141876
-1.096155271,-0.476275097,-0.912566755,0.834276716,-0.46602136,-1.461615136,-2.447992235,-6.672017003,-8.269247273,-0.277264396
-0.303323552,1.057757902,0.981577315,0.270517669,1.149426732,0.130385321,4.448271743,7.429824159,13.17539766,0.3545501
1.06714508,-0.523269613,-0.542706331,-0.888989548,-0.389914011,1.262070235,-1.162370827,-2.318881356,-5.407586794,-1.764792738
1.295261501,-1.099484411,-1.010309877,-0.066873264,0.60174819,-0.762367628,-1.853131617,-4.088389879,-8.213709243,0.312337808
-0.086397752,-1.074838392,-0.611251054,0.110001609,1.888208206,1.161358873,0.563429084,1.374424063,1.4342998,-1.152976924
0.070415889,1.77719484,2.518473404,1.360305837,3.771145746,2.901055914,7.973933746,19.28760555,34.13996296,2.216778173
-2.61234658,-0.726023621,-3.242728257,1.238831032,1.253832335,-3.596609817,-1.889011385,-8.460647402,-10.9779449,-0.192270146
0.755718346,-0.610966528,-0.182438775,-0.334708865,0.278407565,-1.597190983,0.473967781,-0.659527247,-0.905797426,-0.833478666
-0.129861028,-0.004731688,0.653623609,0.088085498,-0.64783016,-0.358740331,0.557288257,0.580765515,1.022087111,-1.676103212
-0.04522957,0.997876209,0.487632831,-1.85895305,-2.470214733,1.110542025,-2.52485046,-4.304355745,-8.845654864,-0.198563215
0.849350446,-0.712553542,-0.120686328,-0.865567958,-0.963679975,0.70767308,-1.533440127,-5.21324681,-10.93221823,-0.677996862
1.784824026,1.385969502,1.727452562,0.940931152,1.006274259,1.595440452,3.379248629,10.26546569,16.13220165,-0.220501493
0.132013759,1.363674946,1.444673948,-1.854442262,-0.815014254,1.963959955,3.246944682,4.87760688,7.078027847,0.79777805
-0.781589285,0.603638275,-1.636863837,-1.266466204,1.702267609,-3.351934783,0.151865577,-3.863175848,-3.733088301,0.569029954
0.5658772,0.936325927,1.743779846,1.576739939,-0.012716035,2.238970161,4.2762837,10.70074264,16.83834861,1.171071891
-0.096878668,0.648707664,1.843332275,-0.28579569,-0.449960664,1.367576338,2.668648341,5.095286642,8.227373788,0.550590335
-0.944331242,0.059595845,-0.793594008,0.865909661,1.498653529,-1.625538297,-0.374689178,-0.738946258,0.446385112,0.980146904
1.203225694,1.41395672,3.549274236,0.364711953,-0.389903651,5.369010817,2.196422949,12.73898014,16.74054923,2.380738367
0.222183086,0.569163187,1.355100204,0.214051005,0.522539721,1.548009321,3.284078527,6.816446159,11.08341372,-1.543842629
-0.581761964,0.304200718,-0.952940012,0.489104231,-0.593659641,-1.565080256,-0.5833283,-2.1312192,-1.807752313,0.334808167
-1.327342964,-1.488406505,-2.833038556,-0.444878123,-1.860357138,-3.090041436,-5.279690814,-14.79796412,-21.11166029,-3.108143116
-0.465290209,1.050332085,-0.729462738,0.933412914,3.124226135,-1.212408595,3.045945976,6.627240589,14.55591055,1.636420002
1.476802274,1.070371978,2.255070858,-0.094433664,-0.103568203,2.407541213,3.649682091,8.818096295,14.43648554,1.107826891
-0.615222223,-0.404586004,-0.766107772,-1.123226473,-1.220864146,-1.7138641,-3.639046164,-8.184463916,-14.6845339,-1.492706035
-0.30185978,0.512528773,0.810120377,-0.750130959,-2.292937824,0.219664139,-1.380059619,-2.834668033,-6.342832734,-1.123083596
1.780481508,0.241811664,2.653792856,0.377833097,0.742651056,-0.319345351,3.856398274,8.981446742,14.67672011,0.817194909
-0.327391165,0.096259243,0.455323833,1.524877156,1.7624887,-0.103799463,1.457955389,6.180288837,11.292327,-0.626460814
1.315086749,-1.346527878,0.597369647,-0.846499848,-2.501622114,0.864257445,-2.926754202,-7.343884976,-16.08321286,-2.583089574
-0.80247226,0.904443523,0.384499502,0.106676847,-0.460516837,-1.385317372,-0.388772771,-1.594183509,-0.288397598,0.707431625
0.072315905,-1.139375381,-0.833296185,0.636701587,1.399930225,-1.065502589,-0.954614295,-3.024461762,-3.164100247,-0.663843535
0.151178167,0.818789245,1.139731014,0.591737121,0.90611335,-0.259881796,1.387707354,5.553436663,8.732567058,0.980126416
-0.481790888,-0.256439639,-0.089192615,-1.140612219,-2.502982425,-1.743365342,-5.916632753,-13.7278656,-25.44112449,-0.01974975
-0.767801491,-0.965645843,-0.490971594,-1.002547709,-0.085303359,-0.760793855,0.073534523,-2.456930091,-1.765670091,-0.104253686
-1.147902186,1.058147077,-1.886292902,1.567323842,2.740349105,-2.18052632,4.065679803,4.075993194,14.96668037,-0.227146448
-0.767941798,0.985942727,0.340320439,2.023240699,0.7466707,-0.098150355,3.503064719,5.987386617,13.93706134,0.137706485
0.036198421,-0.728810067,-1.045020903,0.968031266,-0.122520107,-1.39250858,-2.368267444,-4.652362375,-7.29868707,-0.99715124
1.06604093,-0.047879318,2.120916194,-2.143781374,-1.619350259,2.781157528,0.395648764,1.105249236,-1.280650552,0.509960883
0.991527391,0.092610468,0.716409741,0.293770021,1.321602629,1.696418809,1.618622625,5.996025255,9.970724394,0.680946888
1.693950493,0.065139159,1.326362695,0.759208155,3.582929982,1.308283104,4.784542556,12.56406734,20.44920269,-0.337010131
0.146970775,-0.820628729,-0.055960873,-0.904550148,-0.417129271,-0.813369936,-1.331447318,-3.081701967,-7.13566313,-1.737322409
-1.192738787,0.89374999,-0.050596193,-0.718048735,0.984316576,-0.738846631,1.551277366,1.993973023,6.532086404,0.833867617
-0.867788623,0.936821106,0.172418905,-2.601630489,-2.694380685,-0.055330815,-2.825039616,-7.222642227,-13.52616806,2.733486443
0.889100213,1.432092383,2.576148187,-0.531955375,-2.33814792,2.895495796,2.088975213,7.065206964,6.857330553,0.14267541
0.54351164,1.64314319,1.582718027,0.453564596,-1.064695202,2.335505216,1.960833247,8.126757194,13.57912242,1.97647547
0.019344205,-0.86393645,-0.728400061,-1.400094863,-0.296453479,1.136647488,-2.155615029,-5.184073248,-9.884671341,0.249829523
-1.435282469,-1.10465888,-3.586010863,-0.710997259,-1.322692295,-2.639480084,-4.674201343,-15.23006002,-21.77254286,-0.094435924
0.794555926,-0.581892219,0.289110888,-0.011589453,-0.324706042,0.715173577,0.069956786,0.821976046,0.377784342,0.345765165
-0.449718835,0.881725658,-0.302809505,-1.726342581,-3.583537607,-0.918798772,-3.440194712,-9.334097447,-16.6403471,0.089727736
-0.143027507,-2.440292038,-1.656930077,1.070411694,-0.445612413,-1.678507442,-3.613128762,-8.663674291,-13.51618116,-1.518709747
0.976068169,-0.67327826,0.44650857,1.183001681,2.474576283,0.18068195,2.029536662,6.675435282,14.36656387,-0.663207501
0.736193529,0.155833909,0.861559573,-0.722127606,-2.221263127,2.592884676,-1.104031665,-1.78941197,-6.407861782,-1.233205678
0.600462562,-0.335353982,-0.593717566,-0.06807502,0.398693392,0.098925571,-0.451876267,-1.044749813,-1.931907757,-0.67718722
0.825207601,-0.952366791,-0.753073048,1.767164186,1.299410581,-2.409006167,0.178938131,-1.170197357,-0.635500421,-0.600825401
-1.567847508,-0.423526187,-1.919574986,0.736317262,1.395417304,-3.066198437,-0.389490985,-2.892844071,-2.457831982,-1.659641603
-1.434942926,-0.55479524,-2.298906476,-0.083374137,0.407380792,-1.333888133,-2.837094879,-6.64688538,-9.268309207,-0.264060323
1.102684308,-1.731980422,-0.216332332,1.65391422,1.943858503,-0.215578374,0.299160036,1.983577408,3.41008785,-3.419845958
0.445329442,0.414071276,0.977006548,0.695248518,0.340976949,0.924847951,2.053326957,5.728310413,8.557683799,1.207892553
0.495284027,0.442270077,0.45453801,0.346850727,2.958155793,0.690866252,4.526505938,8.034229876,17.06925939,1.130803557
-0.317849122,-0.397673598,-1.230060202,0.987210906,3.193963497,-1.504759047,0.730687795,0.887176283,5.902024122,0.145663229
1.256946426,1.271918338,0.978031916,-0.418881609,0.232725981,-0.310688556,1.198428477,4.4100238,5.935795542,-0.68884284
0.104221684,-1.488960677,-1.493595048,0.625942771,0.999722791,-0.237981518,-1.971864518,-4.370358921,-8.864219079,-1.415694516
-0.118200872,0.391649516,0.606075684,-0.015653584,-0.424035861,0.115497256,0.694627226,1.092588758,2.736693623,-1.097961988
1.001494727,-0.071660476,1.405040829,0.542522488,-1.054876651,0.365386993,2.739060261,4.59094316,7.98148697,0.782202989
-1.733016104,0.061994582,-2.929520323,0.909382936,1.17420598,-2.263248452,-2.659032458,-5.077818137,-5.613675017,0.570855131
0.093329413,-0.015468526,-1.2633382,-0.162008044,-0.68299519,-2.401077315,-3.62030473,-6.458678424,-9.873134268,-0.538592443
-1.002083096,1.204376591,-0.832833545,-1.642636548,-1.057341777,-0.928986872,-0.599019133,-3.457650906,-6.228622754,2.150935505
3.103521797,-0.88388443,2.435158314,1.20971682,3.040737138,3.797332576,4.044361965,13.22644422,20.41171462,-0.717712599
0.602809222,0.407062938,1.278402207,0.093322911,0.24161396,2.326086727,3.268590582,8.650490921,11.3729127,1.655371662
0.815121361,-0.062812555,-0.379947962,0.335455346,0.302119611,-0.531433085,-1.285927136,-2.27248111,-1.834265751,-2.160024302
-2.35640818,0.310698666,-2.606905823,-0.587713044,-0.518581287,-2.43259557,-3.495084307,-9.185435042,-13.79518037,-1.288338854
-0.466007025,0.081947559,1.593698295,-0.277514965,0.27424755,1.886582089,0.213340539,3.992598951,4.326091546,-0.586898617
0.245043844,-0.676468422,-0.129992519,-1.182488947,-1.661124013,-0.504458029,-0.881388407,-5.524711486,-10.73267823,-0.436529403
-0.379688918,-0.304305444,-1.014355136,0.717272252,0.7261799,-1.244184191,-0.419961768,-2.026163532,-0.483913525,0.909302302
-0.018459006,-0.314551033,0.742055264,-0.472519054,-0.588326674,1.503008011,-1.726851212,-7.14E-05,-2.462356431,-1.085696838
-0.990367872,0.276961088,-1.105352913,1.99328058,2.000614144,-1.441537724,-0.014870604,2.27790215,6.479098434,1.345246625
1.552497476,0.328054569,2.056420959,-1.03607434,-3.510661178,1.672124041,-2.079782824,-2.638537208,-8.677612437,-0.849444838
0.072445003,0.512499453,3.109462044,-0.41287986,-1.040419504,5.017292949,4.801224232,12.05405775,18.13664282,0.001344287
-1.444620018,-0.418442556,-1.910303473,0.730832046,-0.269366852,-2.16951613,-2.625532544,-6.499417179,-9.047970776,-0.658575911
0.108695906,0.682690473,2.0959846,0.238179988,-0.220671229,2.151193199,3.584711717,8.038107068,15.31220824,0.658323221
-0.910763328,-0.584838987,0.052325236,-0.315348398,0.173123549,-1.622324432,0.313470784,-4.359972409,-4.744024422,0.351119062
-2.003930873,-0.245287782,-2.079559536,-0.933601048,-1.976147791,-2.896616273,-3.470122035,-13.50084314,-19.0585441,-1.317361178
-0.537473417,-1.307350081,-2.104757764,0.044661247,-0.230984673,-4.383170913,-5.051142275,-13.80732644,-21.81319031,-1.532825178
1.222620811,0.764083181,1.748321342,-1.006947213,-1.573912194,3.337901574,-0.23115321,4.223107745,-0.128008838,2.878577742
-2.975217355,-0.626831892,-4.486626342,0.957913739,2.803926782,-5.012598479,-1.867825997,-9.422314751,-7.058034545,-2.789040865
0.977883128,-0.002607855,-0.117023833,1.109602813,-0.401907876,1.050619225,-0.745347939,-1.131720492,-1.549221389,1.291017703
-0.678611002,-1.167359868,-0.082083145,-0.101806261,-0.045165516,1.652534418,-1.03069228,-2.298890422,-4.451627765,0.291197042
0.103770208,0.519861363,-0.782532796,-1.594665576,-2.150432483,-1.02783239,-2.230607113,-7.009104352,-11.0119302,1.442145544
